model_id,org_id,model_type,params_B,metadata_row_present
louisbrulenaudet/Pearl-7B-0210-ties,louisbrulenaudet,Merged,7.0,True
louisbrulenaudet/Pearl-7B-0211-ties,louisbrulenaudet,Merged,7.0,True
louisbrulenaudet/Pearl-7B-slerp,louisbrulenaudet,Merged,7.0,True
louisgrc/Marengoli_7B_SLERP,louisgrc,Merged,7.0,True
louisgrc/Montebello_7B_SLERP,louisgrc,Merged,7.0,True
lqtrung1998/Codellama-7b-hf-ReFT-GSM8k,lqtrung1998,Fine-tuned,7.0,True
lqtrung1998/Codellama-7b-hf-ReFT-Rerank-GSM8k,lqtrung1998,Fine-tuned,6.0,True
lqtrung1998/galactica-6.7b-ReFT-GSM8k,lqtrung1998,Fine-tuned,6.0,True
lqtrung1998/galactica-6.7b-ReFT-Rerank-GSM8k,lqtrung1998,Fine-tuned,6.0,True
lu-vae/llama2-13B-sharegpt4-orca-openplatypus-8w,lu-vae,Chat/post-trained,13.0,True
lu-vae/llama2-13b-sharegpt4-test,lu-vae,Chat/post-trained,13.0,True
luffycodes/higgs-llama-vicuna-ep25-70b,luffycodes,Fine-tuned,70.0,True
luffycodes/llama-class-shishya-7b-ep3,luffycodes,Fine-tuned,7.0,True
luffycodes/llama-shishya-7b-ep3-v1,luffycodes,Fine-tuned,7.0,True
luffycodes/llama-shishya-7b-ep3-v2,luffycodes,Fine-tuned,7.0,True
luffycodes/mcq-hal-vicuna-13b-v1.5,luffycodes,Fine-tuned,13.0,True
luffycodes/mcq-vicuna-13b-v1.5,luffycodes,Fine-tuned,13.0,True
luffycodes/nash-vicuna-13b-v1dot5-ep2-w-rag-w-simple,luffycodes,Fine-tuned,13.0,True
luffycodes/vicuna-class-shishya-13b-ep3,luffycodes,Fine-tuned,13.0,True
luffycodes/vicuna-class-shishya-7b-ep3,luffycodes,Fine-tuned,7.0,True
luffycodes/vicuna-class-shishya-ac-hal-13b-ep3,luffycodes,Fine-tuned,13.0,True
luffycodes/vicuna-class-shishya-ac-hal-7b-ep3,luffycodes,Fine-tuned,7.0,True
luffycodes/vicuna-class-shishya-all-hal-13b-ep3,luffycodes,Fine-tuned,13.0,True
luffycodes/vicuna-class-shishya-all-hal-7b-ep3,luffycodes,Fine-tuned,7.0,True
luffycodes/vicuna-class-tutor-13b-ep3,luffycodes,Fine-tuned,13.0,True
luffycodes/vicuna-class-tutor-7b-ep3,luffycodes,Fine-tuned,7.0,True
luffycodes/vicuna-mmlu-val-mcq-7b-ep2,luffycodes,Fine-tuned,7.0,True
luffycodes/vicuna-mmlu-val-only-correct-mcq-7b-ep2,luffycodes,Fine-tuned,7.0,True
luffycodes/vicuna-shishya-7b-ep3-v1,luffycodes,Fine-tuned,6.0,True
lunaticzzz/mc_model_v1,lunaticzzz,Pretrained,,True
luqmanxyz/FrankenVillain-7B-v1,luqmanxyz,Merged,10.0,True
luqmanxyz/LelaStarling-7B,luqmanxyz,Fine-tuned,7.0,True
luqmanxyz/Maya_Hermes-2.5-Mistral-7B,luqmanxyz,Fine-tuned,7.0,True
lvkaokao/llama2-7b-hf-chat-lora-v3,lvkaokao,Fine-tuned,7.0,True
lvkaokao/llama2-7b-hf-instruction-lora,lvkaokao,Chat/post-trained,7.0,True
lvkaokao/mistral-7b-finetuned-orca-dpo-v2,lvkaokao,Unknown,,True
lxe/Cerebras-GPT-2.7B-Alpaca-SP,lxe,Fine-tuned,2.0,True
lyogavin/Anima-7B-100K,lyogavin,Fine-tuned,7.0,True
macadeliccc/Laser-WestLake-2x7b,macadeliccc,Merged,12.0,True
macadeliccc/MBX-7B-v3-DPO,macadeliccc,Fine-tuned,7.0,True
macadeliccc/Mistral-7B-v0.2-OpenHermes,macadeliccc,Fine-tuned,7.0,True
macadeliccc/Monarch-7B-SFT,macadeliccc,Fine-tuned,7.0,True
macadeliccc/MonarchLake-7B,macadeliccc,Fine-tuned,7.0,True
macadeliccc/OmniCorso-7B,macadeliccc,Fine-tuned,7.0,True
macadeliccc/Opus-Samantha-Llama-3-8B,macadeliccc,Fine-tuned,8.0,True
macadeliccc/Orca-SOLAR-4x10.7b,macadeliccc,Pretrained,36.0,True
macadeliccc/SOLAR-10.7b-Instruct-dpo,macadeliccc,Fine-tuned,10.0,True
macadeliccc/SOLAR-10.7b-Instruct-truthy-dpo,macadeliccc,Fine-tuned,10.0,True
macadeliccc/SOLAR-math-2x10.7b,macadeliccc,Pretrained,19.0,True
macadeliccc/SOLAR-math-2x10.7b-v0.2,macadeliccc,Pretrained,19.0,True
macadeliccc/SmaugDolphin-60B,macadeliccc,Merged,60.0,True
macadeliccc/WestLake-7B-v2-laser-truthy-dpo,macadeliccc,Fine-tuned,7.0,True
macadeliccc/gemma-orchid-7b-dpo,macadeliccc,Fine-tuned,8.0,True
macadeliccc/laser-dolphin-mixtral-2x7b-dpo,macadeliccc,Pretrained,12.0,True
macadeliccc/laser-dolphin-mixtral-4x7b-dpo,macadeliccc,Merged,24.0,True
macadeliccc/laser-polyglot-4x7b,macadeliccc,Merged,24.0,True
macadeliccc/piccolo-8x7b,macadeliccc,Pretrained,46.0,True
macadeliccc/piccolo-math-2x7b,macadeliccc,Merged,12.0,True
macadeliccc/polyglot-math-4x7b,macadeliccc,Pretrained,24.0,True
mahiatlinux/MasherAI-7B-v3,mahiatlinux,Fine-tuned,7.0,True
mahiatlinux/MasherAI-7B-v6.1,mahiatlinux,Fine-tuned,7.0,True
mahiatlinux/MasherAI-v6-7B,mahiatlinux,Fine-tuned,7.0,True
mahiatlinux/MasherAI-v6.1-7B-checkpoint3,mahiatlinux,Fine-tuned,7.0,True
mahiatlinux/MasherAI-v6.1-7B-checkpoint3-code4,mahiatlinux,Fine-tuned,7.0,True
mahiatlinux/MasherAI-v6.1-7B-checkpoint6,mahiatlinux,Fine-tuned,7.0,True
mahiatlinux/MasherAI-v6.1-7B-checkpoint6-pro,mahiatlinux,Fine-tuned,7.0,True
mahiatlinux/MasherAI-v6.1-7B-eval-test,mahiatlinux,Fine-tuned,7.0,True
mahiatlinux/ShadowDolph-7B-v1,mahiatlinux,Merged,7.0,True
mahiatlinux/ShadowM7EXP-7B,mahiatlinux,Merged,7.0,True
maldv/SFR-Iterative-DPO-LLaMA-3-8B-R,maldv,Fine-tuned,8.0,True
maldv/SHRDFU-7b-beta,maldv,Fine-tuned,7.0,True
maldv/SHRDFU-7b-delta,maldv,Fine-tuned,7.0,True
maldv/SHRDFU-7b-overbaked-lora,maldv,Fine-tuned,7.0,True
maldv/badger-l3-instruct-32k,maldv,Merged,8.0,True
maldv/badger-zeta-l3-4x8b,maldv,Merged,24.0,True
maldv/dragonwar-7b-alpha,maldv,Fine-tuned,7.0,True
maldv/dragonwar-7b-s1,maldv,Fine-tuned,7.0,True
maldv/electric-mist-7b,maldv,Fine-tuned,7.0,True
maldv/electric-sheep-7b-alpha,maldv,Fine-tuned,7.0,True
maldv/eleusis-7b-alpha,maldv,Merged,7.0,True
maldv/hyperdrive-7b-alpha,maldv,Fine-tuned,7.0,True
maldv/l3-badger-mushroom-4x8b,maldv,Merged,24.0,True
maldv/spring-chicken-8x8b,maldv,Merged,47.0,True
maldv/winter-garden-7b-alpha,maldv,Merged,7.0,True
maldv/winter-garden-7b-beta,maldv,Merged,7.0,True
maldv/winter-garden-7b-delta,maldv,Merged,7.0,True
malhajar/Mistral-7B-v0.2-meditron-turkish,malhajar,Fine-tuned,7.0,True
malhajar/Platypus2-70B-instruct-4bit-gptq,malhajar,Unknown,,False
malhajar/meditron-7b-chat,malhajar,Fine-tuned,6.0,True
manishiitg/open-aditi-hi-v1,manishiitg,Fine-tuned,7.0,True
manishiitg/open-aditi-hi-v2,manishiitg,Fine-tuned,7.0,True
manishiitg/open-aditi-hi-v4,manishiitg,Fine-tuned,7.0,True
marcchew/LaMini-40k-Platypus2-7B,marcchew,Fine-tuned,7.0,True
marcchew/Marcoroni-7B-LaMini-40K,marcchew,Fine-tuned,7.0,True
marcchew/Marcoroni-7B-LaMini-80K,marcchew,Fine-tuned,7.0,True
marcchew/Platypus-2-7B-LaMini-14K,marcchew,Fine-tuned,7.0,True
marcchew/test1,marcchew,Fine-tuned,6.0,True
marcel/phi-2-openhermes-30k,marcel,Fine-tuned,,True
martyn/llama-megamerge-dare-13b,martyn,Chat/post-trained,13.0,True
martyn/llama2-megamerge-dare-13b-v2,martyn,Chat/post-trained,13.0,True
martyn/mistral-megamerge-dare-7b,martyn,Chat/post-trained,7.0,True
martyn/mixtral-megamerge-dare-8x7b-v2,martyn,Fine-tuned,46.0,True
martyn/solar-megamerge-dare-10.7b-v1,martyn,Chat/post-trained,10.0,True
matchaaaaa/chaifighter-20B,matchaaaaa,Merged,20.0,True
matsuo-lab/weblab-10b,matsuo-lab,Pretrained,10.0,True
matsuo-lab/weblab-10b-instruction-sft,matsuo-lab,Chat/post-trained,10.0,True
mavihsrr/GetCode-slerp,mavihsrr,Fine-tuned,6.0,True
maximuslee07/llama-2-13b-rockwellautomation,maximuslee07,Fine-tuned,13.0,True
maximuslee07/llama-2-7b-rockwell-final,maximuslee07,Fine-tuned,6.0,True
mayacinka/Buttercup-7b-dpo-slerp,mayacinka,Fine-tuned,7.0,True
mayacinka/Buttercup-7b-dpo-ties,mayacinka,Fine-tuned,7.0,True
mayacinka/CalmeRity-stock,mayacinka,Merged,7.0,True
mayacinka/NeuralZephyr-Beagle-7B,mayacinka,Merged,7.0,True
mayacinka/Open-StaMis-stock,mayacinka,Merged,7.0,True
mayacinka/Open-StaMis-v02-stock,mayacinka,Merged,7.0,True
mayacinka/West-Ramen-7Bx4,mayacinka,Fine-tuned,24.0,True
mayacinka/chatty-djinn-14B,mayacinka,Merged,13.0,True
mayacinka/frankencup-dpo,mayacinka,Fine-tuned,14.0,True
mayacinka/yam-jom-7B,mayacinka,Merged,7.0,True
mayacinka/yam-jom-7B-dare,mayacinka,Fine-tuned,7.0,True
mayacinka/yam-jom-7B-slerp,mayacinka,Merged,7.0,True
mayacinka/yam-jom-7B-ties,mayacinka,Merged,7.0,True
mayacinka/yam-sam-7B,mayacinka,Merged,7.0,True
maywell/PiVoT-10.7B-Mistral-v0.2,maywell,Chat/post-trained,10.0,True
maywell/PiVoT-MoE,maywell,Fine-tuned,36.0,True
maywell/PiVoT-SOLAR-10.7B-RP,maywell,Fine-tuned,10.0,True
maywell/PiVoT-SUS-RP,maywell,Chat/post-trained,34.0,True
maywell/Synatra-10.7B-v0.4,maywell,Chat/post-trained,10.0,True
maywell/Synatra-11B-Testbench,maywell,Chat/post-trained,11.0,True
maywell/Synatra-7B-v0.3-RP,maywell,Chat/post-trained,7.0,True
maywell/Synatra-7B-v0.3-dpo,maywell,Chat/post-trained,7.0,True
maywell/Synatra-RP-Orca-2-7b-v0.1,maywell,Fine-tuned,6.0,True
maywell/Synatra-V0.1-7B,maywell,Fine-tuned,7.0,True
maywell/Synatra-V0.1-7B-Instruct,maywell,Chat/post-trained,7.0,True
maywell/TinyLlama-MoE-Chat,maywell,Chat/post-trained,6.0,True
maywell/TinyLlama-MoE-Chat-0.1,maywell,Chat/post-trained,6.0,True
maywell/TinyWand-DPO,maywell,Chat/post-trained,1.0,True
maywell/TinyWand-SFT,maywell,Chat/post-trained,1.0,True
maywell/kiqu-70b,maywell,Chat/post-trained,68.0,True
maywell/koOpenChat-sft,maywell,Chat/post-trained,,True
medalpaca/medalpaca-7b,medalpaca,Fine-tuned,7.0,True
mediocredev/open-llama-3b-v2-chat,mediocredev,Chat/post-trained,3.0,True
mediocredev/open-llama-3b-v2-instruct,mediocredev,Chat/post-trained,3.0,True
meraGPT/mera-mix-4x7B,meraGPT,Merged,24.0,True
mergedlm/zephyrnotus-11b-alpha,mergedlm,Chat/post-trained,10.0,True
mervinpraison/tamil-large-language-model-7b-v1.0,mervinpraison,Fine-tuned,8.0,True
meta-llama/Llama-2-13b-hf,meta-llama,Pretrained,13.0,True
meta-llama/Llama-2-70b-hf,meta-llama,Pretrained,68.0,True
meta-llama/Meta-Llama-3-70B,meta-llama,Pretrained,70.0,True
meta-llama/Meta-Llama-3-70B-Instruct,meta-llama,Chat/post-trained,70.0,True
meta-llama/Meta-Llama-3-8B,meta-llama,Pretrained,8.0,True
meta-llama/Meta-Llama-3-8B-Instruct,meta-llama,Chat/post-trained,8.0,True
meta-math/MetaMath-13B-V1.0,meta-math,Fine-tuned,13.0,True
meta-math/MetaMath-70B-V1.0,meta-math,Fine-tuned,70.0,True
meta-math/MetaMath-Llemma-7B,meta-math,Fine-tuned,7.0,True
meta-math/MetaMath-Mistral-7B,meta-math,Fine-tuned,7.0,True
microsoft/DialoGPT-large,microsoft,Fine-tuned,,True
microsoft/DialoGPT-medium,microsoft,Fine-tuned,,True
microsoft/Orca-2-13b,microsoft,Fine-tuned,13.0,True
microsoft/Orca-2-7b,microsoft,Fine-tuned,7.0,True
microsoft/Phi-3-medium-128k-instruct,microsoft,Fine-tuned,13.0,True
microsoft/Phi-3-medium-4k-instruct,microsoft,Fine-tuned,13.0,True
microsoft/Phi-3-mini-128k-instruct,microsoft,Chat/post-trained,3.0,True
microsoft/Phi-3-mini-4k-instruct,microsoft,Chat/post-trained,3.0,True
microsoft/WizardLM-2-7B,microsoft,Fine-tuned,7.0,True
microsoft/phi-1_5,microsoft,Pretrained,1.0,True
microsoft/phi-2,microsoft,Fine-tuned,2.0,True
microsoft/rho-math-1b-v0.1,microsoft,Pretrained,1.0,True
migtissera/Llama-3-8B-Synthia-v3.5,migtissera,Fine-tuned,8.0,True
migtissera/SynthIA-70B-v1.5,migtissera,Fine-tuned,70.0,True
migtissera/SynthIA-7B-v1.3,migtissera,Fine-tuned,7.0,True
migtissera/SynthIA-7B-v1.5,migtissera,Fine-tuned,7.0,True
migtissera/Synthia-13B,migtissera,Fine-tuned,13.0,True
migtissera/Synthia-13B-v1.2,migtissera,Fine-tuned,13.0,True
migtissera/Synthia-34B-v1.2,migtissera,Unknown,,False
migtissera/Synthia-70B,migtissera,Fine-tuned,70.0,True
migtissera/Synthia-70B-v1.1,migtissera,Fine-tuned,70.0,True
migtissera/Synthia-70B-v1.2,migtissera,Fine-tuned,70.0,True
migtissera/Synthia-70B-v1.2b,migtissera,Fine-tuned,70.0,True
migtissera/Synthia-7B,migtissera,Fine-tuned,7.0,True
migtissera/Synthia-7B-v1.2,migtissera,Fine-tuned,7.0,True
migtissera/Synthia-7B-v3.0,migtissera,Fine-tuned,7.0,True
migtissera/Synthia-v3.0-11B,migtissera,Fine-tuned,11.0,True
migtissera/Tess-10.7B-v1.5,migtissera,Fine-tuned,10.0,True
migtissera/Tess-10.7B-v1.5b,migtissera,Fine-tuned,10.0,True
migtissera/Tess-2.0-Llama-3-70B,migtissera,Fine-tuned,70.0,True
migtissera/Tess-2.0-Llama-3-70B-v0.2,migtissera,Fine-tuned,70.0,True
migtissera/Tess-2.0-Llama-3-8B,migtissera,Fine-tuned,8.0,True
migtissera/Tess-2.0-Mixtral-v0.2,migtissera,Fine-tuned,46.0,True
migtissera/Tess-2.0-Yi-34B-200K,migtissera,Fine-tuned,34.0,True
migtissera/Tess-34B-v1.4,migtissera,Fine-tuned,34.0,True
migtissera/Tess-34B-v1.5b,migtissera,Fine-tuned,34.0,True
migtissera/Tess-70B-v1.6,migtissera,Fine-tuned,68.0,True
migtissera/Tess-72B-v1.5b,migtissera,Fine-tuned,72.0,True
migtissera/Tess-7B-v1.4,migtissera,Fine-tuned,7.0,True
migtissera/Tess-7B-v2.0,migtissera,Fine-tuned,7.0,True
migtissera/Tess-M-Creative-v1.0,migtissera,Fine-tuned,34.0,True
migtissera/Tess-M-v1.3,migtissera,Fine-tuned,,True
migtissera/Tess-XS-v1-3-yarn-128K,migtissera,Fine-tuned,,True
migtissera/Tess-XS-v1.0,migtissera,Fine-tuned,7.0,True
migtissera/Tess-XS-v1.1,migtissera,Fine-tuned,7.0,True
mindy-labs/mindy-7b,mindy-labs,Fine-tuned,7.0,True
mindy-labs/mindy-7b-v2,mindy-labs,Fine-tuned,7.0,True
minghaowu/phi-2-OpenHermes-2.5,minghaowu,Fine-tuned,2.0,True
minlik/chinese-alpaca-33b-merged,minlik,Unknown,33.0,True
mistral-community/Mistral-7B-v0.2,mistral-community,Pretrained,7.0,True
mistral-community/Mixtral-8x22B-v0.1,mistral-community,Pretrained,140.0,True
mistralai/Mistral-7B-Instruct-v0.1,mistralai,Chat/post-trained,7.0,True
mistralai/Mistral-7B-Instruct-v0.2,mistralai,Chat/post-trained,7.0,True
mistralai/Mistral-7B-v0.1,mistralai,Pretrained,7.0,True
mistralai/Mistral-7B-v0.3,mistralai,Pretrained,7.0,True
mistralai/Mixtral-8x22B-Instruct-v0.1,mistralai,Chat/post-trained,140.0,True
mistralai/Mixtral-8x22B-v0.1,mistralai,Pretrained,140.0,True
mistralai/Mixtral-8x7B-Instruct-v0.1,mistralai,Fine-tuned,46.0,True
mistralai/Mixtral-8x7B-v0.1,mistralai,Fine-tuned,46.0,True
mlabonne/AlphaMonarch-7B,mlabonne,Chat/post-trained,7.0,True
mlabonne/Beagle14-7B,mlabonne,Fine-tuned,7.0,True
mlabonne/Beyonder-4x7B-v3,mlabonne,Merged,24.0,True
mlabonne/Chimera-8B,mlabonne,Merged,8.0,True
mlabonne/ChimeraLlama-3-8B,mlabonne,Chat/post-trained,8.0,True
mlabonne/ChimeraLlama-3-8B-v2,mlabonne,Merged,8.0,True
mlabonne/ChimeraLlama-3-8B-v3,mlabonne,Merged,8.0,True
mlabonne/Daredevil-8B,mlabonne,Merged,8.0,True
mlabonne/Daredevil-8B-abliterated,mlabonne,Fine-tuned,8.0,True
mlabonne/Daredevil-8B-abliterated-dpomix,mlabonne,Chat/post-trained,8.0,True
mlabonne/Darewin-7B,mlabonne,Fine-tuned,7.0,True
mlabonne/Darewin-7B-v2,mlabonne,Fine-tuned,7.0,True
mlabonne/FrankenMonarch-7B,mlabonne,Chat/post-trained,10.0,True
mlabonne/GML-Mistral-merged-v1,mlabonne,Fine-tuned,8.0,True
mlabonne/Gemmalpaca-2B,mlabonne,Fine-tuned,2.0,True
mlabonne/Llama-3-8B-Instruct-abliterated-dpomix,mlabonne,Chat/post-trained,8.0,True
mlabonne/Meta-Llama-3-12B-Instruct,mlabonne,Merged,11.0,True
mlabonne/Mistralpaca-7B,mlabonne,Fine-tuned,7.0,True
mlabonne/Monarch-7B,mlabonne,Merged,7.0,True
mlabonne/NeuralBeagle14-7B,mlabonne,Chat/post-trained,7.0,True
mlabonne/NeuralDaredevil-7B,mlabonne,Chat/post-trained,7.0,True
mlabonne/NeuralDarewin-7B,mlabonne,Chat/post-trained,7.0,True
mlabonne/NeuralHermes-2.5-Mistral-7B,mlabonne,Fine-tuned,7.0,True
mlabonne/NeuralHermes-2.5-Mistral-7B-laser,mlabonne,Fine-tuned,7.0,True
mlabonne/NeuralMarcoro14-7B,mlabonne,Chat/post-trained,7.0,True
mlabonne/NeuralMonarch-7B,mlabonne,Chat/post-trained,7.0,True
mlabonne/NeuralPipe-7B-slerp,mlabonne,Fine-tuned,7.0,True
mlabonne/NeuralPipe-7B-ties,mlabonne,Fine-tuned,7.0,True
mlabonne/OmniBeagle-7B,mlabonne,Merged,7.0,True
mlabonne/OrpoLlama-3-8B,mlabonne,Chat/post-trained,8.0,True
mlabonne/UltraMerge-7B,mlabonne,Chat/post-trained,7.0,True
mlabonne/Zebrafish-7B,mlabonne,Merged,7.0,True
mlinmg/SG-Raccoon-Yi-200k-2.0,mlinmg,Chat/post-trained,55.0,True
mmnga/Llama-3-70B-japanese-suzume-vector-v0.1,mmnga,Chat/post-trained,70.0,True
mncai/Llama2-7B-guanaco-1k,mncai,Fine-tuned,7.0,True
mncai/Llama2-7B-guanaco-dolphin-500,mncai,Fine-tuned,7.0,True
mncai/Mistral-7B-OpenOrca-1k,mncai,Chat/post-trained,7.0,True
mncai/Mistral-7B-openplatypus-1k,mncai,Chat/post-trained,7.0,True
mncai/agiin-11.1B-v0.0,mncai,Fine-tuned,11.0,True
mncai/agiin-13.6B-v0.0,mncai,Fine-tuned,13.0,True
mncai/agiin-13.6B-v0.1,mncai,Chat/post-trained,13.0,True
mncai/chatdoctor,mncai,Fine-tuned,,True
mncai/mistral-7b-dpo-merge-v1.1,mncai,Chat/post-trained,7.0,True
mncai/mistral-7b-dpo-v5,mncai,Chat/post-trained,7.0,True
mncai/mistral-7b-dpo-v6,mncai,Chat/post-trained,7.0,True
mncai/yi-34B-v2,mncai,Chat/post-trained,34.0,True
mncai/yi-34B-v3,mncai,Chat/post-trained,34.0,True
mobidic/solar-10b-platypus-lora,mobidic,Fine-tuned,10.0,True
mobiuslabsgmbh/aanaphi2-v0.1,mobiuslabsgmbh,Chat/post-trained,2.0,True
monology/mixtral-4x7b_slerp,monology,Merged,24.0,True
monology/mixtral-soup,monology,Merged,7.0,True
monology/mixtral-ties,monology,Merged,7.0,True
monster119120/OpenHermes-2.5-Mistral-7B-new,monster119120,Fine-tuned,7.0,True
moondriller/llama2-13B-eugeneparkthebest,moondriller,Fine-tuned,13.0,True
moreh/MoMo-70B-LoRA-V1.4,moreh,Unknown,,True
moreh/MoMo-70B-lora-1.8.5-DPO,moreh,Chat/post-trained,72.0,True
moreh/MoMo-70B-lora-1.8.6-DPO,moreh,Unknown,,True
moreh/MoMo-72B-LoRA-V1.4,moreh,Fine-tuned,72.0,True
moreh/MoMo-72B-lora-1.8.7-DPO,moreh,Chat/post-trained,72.0,True
mosaicml/mpt-30b,mosaicml,Pretrained,30.0,True
mosaicml/mpt-30b-chat,mosaicml,Fine-tuned,30.0,True
mosaicml/mpt-30b-instruct,mosaicml,Fine-tuned,30.0,True
mosaicml/mpt-7b,mosaicml,Pretrained,7.0,True
mosaicml/mpt-7b-8k,mosaicml,Pretrained,7.0,True
mosaicml/mpt-7b-8k-chat,mosaicml,Fine-tuned,7.0,True
mosaicml/mpt-7b-8k-instruct,mosaicml,Chat/post-trained,7.0,True
mosaicml/mpt-7b-chat,mosaicml,Fine-tuned,7.0,True
mosaicml/mpt-7b-instruct,mosaicml,Fine-tuned,7.0,True
mosaicml/mpt-7b-storywriter,mosaicml,Fine-tuned,7.0,True
mrfakename/NeuralOrca-7B-v1,mrfakename,Chat/post-trained,7.0,True
mrfakename/TinyLlama-Mistral,mrfakename,Fine-tuned,1.0,True
mrfakename/WizardChatML-7B-v0,mrfakename,Chat/post-trained,7.0,True
mrm8488/llama-2-coder-7b,mrm8488,Fine-tuned,7.0,True
msu-rcc-lair/ruadapt_solar_10.7_darulm_unigram_proj_init_twostage_v1,msu-rcc-lair,Continually pretrained,10.0,True
msy127/mnsim-dpo-peftmerged-2-eos,msy127,Chat/post-trained,13.0,True
mtgv/MobileLLaMA-1.4B-Base,mtgv,Fine-tuned,1.0,True
mvpmaster/Einstein-4D-Marcoro14-7b-full-slerp,mvpmaster,Chat/post-trained,7.0,True
mvpmaster/Einstein-4D-MoE-2x7b-test,mvpmaster,Chat/post-trained,12.0,True
mvpmaster/Einstein-4d-Marcoro14-nddmpk-KrishnaHercules-7b-slerp,mvpmaster,Chat/post-trained,7.0,True
mvpmaster/NeuralDareDMistralPro-7b-slerp,mvpmaster,Chat/post-trained,7.0,True
mvpmaster/kellemar-KrishnaHercules-0.1-7b-slerp,mvpmaster,Chat/post-trained,7.0,True
mvpmaster/pmmpk-EinstainMorcoro14KrishnaHercules-7b-slerp,mvpmaster,Chat/post-trained,7.0,True
mwitiderrick/SwahiliInstruct-v0.1,mwitiderrick,Fine-tuned,7.0,True
mwitiderrick/SwahiliInstruct-v0.2,mwitiderrick,Fine-tuned,7.0,True
mwitiderrick/open_llama_3b_code_instruct_0.1,mwitiderrick,Chat/post-trained,3.0,True
mwitiderrick/open_llama_3b_glaive_assistant_v0.1,mwitiderrick,Fine-tuned,3.0,True
mwitiderrick/open_llama_3b_glaive_code_v0.1,mwitiderrick,Fine-tuned,3.0,True
mwitiderrick/open_llama_3b_glaive_v0.1,mwitiderrick,Fine-tuned,3.0,True
mwitiderrick/open_llama_3b_instruct_v_0.2,mwitiderrick,Chat/post-trained,3.0,True
mwitiderrick/shearedplats-2.7b-v2-instruct-v0.1,mwitiderrick,Chat/post-trained,2.0,True
mychen76/mistral-7b-merged-dare,mychen76,Fine-tuned,7.0,True
mychen76/mistral-7b-merged-dare_6x7,mychen76,Merged,7.0,True
mychen76/mistral-7b-merged-slerp,mychen76,Fine-tuned,7.0,True
mychen76/mistral-7b-merged-ties,mychen76,Fine-tuned,7.0,True
mychen76/openmixtral-4x7b-merged,mychen76,Fine-tuned,24.0,True
mychen76/openmixtral-6x7b-v2,mychen76,Merged,35.0,True
mzio/hedgehog-alpaca_clean_mistral-mistral_7b_lk_esn_tqk_lora-lk_untied_head-lsc_1,mzio,Fine-tuned,7.0,True
mzio/hedgehog-mistral_7b-alpaca_clean-smd_lora_1e_3,mzio,Fine-tuned,7.0,True
naivecat/cherry_5_7B,naivecat,Fine-tuned,7.0,True
namanpundir/theus_concepttagger,namanpundir,Fine-tuned,,True
namespace-Pt/Llama-3-8B-Instruct-80K-QLoRA,namespace-Pt,Fine-tuned,8.0,True
namirocks/mistral-class-tutor-7b-ep3,namirocks,Fine-tuned,7.0,True
namirocks/mistral-shishya-all-hal-7b-ep3-v2,namirocks,Fine-tuned,7.0,True
namirocks/mistral-shishya-all-hal-model-7b-ep3,namirocks,Fine-tuned,7.0,True
namirocks/mistral-shishya-model-7b-ep3,namirocks,Fine-tuned,7.0,True
namirocks/mistral-tutor-model-7b-ep3,namirocks,Fine-tuned,7.0,True
namirocks/student-model-13b-ep3,namirocks,Fine-tuned,13.0,True
namirocks/tutor-model-13b-ep3,namirocks,Fine-tuned,13.0,True
namirocks/vicuna-tutor-shishya-model-7b-ep3,namirocks,Fine-tuned,7.0,True
naseerfaheem/SOLAR-10.7B-Instruct-ties,naseerfaheem,Fine-tuned,10.0,True
nasiruddin15/Mistral-dolphin-2.8-grok-instract-2-7B-slerp,nasiruddin15,Chat/post-trained,7.0,True
nasiruddin15/Mistral-grok-instract-2-7B-slerp,nasiruddin15,Chat/post-trained,7.0,True
nasiruddin15/Neural-grok-dolphin-Mistral-7B,nasiruddin15,Fine-tuned,7.0,True
nathan0/mpt_delta_tuned_model_v2,nathan0,Unknown,,False
nathan0/mpt_delta_tuned_model_v3,nathan0,Unknown,,False
nathanrchn/Qwen1.5-0.4B-Chat,nathanrchn,Merged,,True
nbeerbower/Bophades-BruinsMaid-7B,nbeerbower,Merged,7.0,True
nbeerbower/Flammen-Bophades-7B,nbeerbower,Merged,7.0,True
nbeerbower/Flammen-Trismegistus-7B,nbeerbower,Merged,7.0,True
nbeerbower/HeroBophades-2x7B,nbeerbower,Fine-tuned,12.0,True
nbeerbower/HeroBophades-3x7B,nbeerbower,Fine-tuned,18.0,True
nbeerbower/MaidFlameSoup-7B,nbeerbower,Merged,7.0,True
nbeerbower/Maidphin-Kunoichi-7B,nbeerbower,Merged,7.0,True
nbeerbower/SuperBruphin-3x7B,nbeerbower,Fine-tuned,18.0,True
nbeerbower/SuperFlammen-4x7B,nbeerbower,Fine-tuned,24.0,True
nbeerbower/Suppe-v1-7B,nbeerbower,Merged,7.0,True
nbeerbower/bophades-mistral-7B,nbeerbower,Merged,7.0,True
nbeerbower/bophades-mistral-math-DPO-7B,nbeerbower,Fine-tuned,7.0,True
nbeerbower/bophades-mistral-truthy-DPO-7B,nbeerbower,Fine-tuned,7.0,True
nbeerbower/bophades-v2-mistral-7B,nbeerbower,Merged,7.0,True
nbeerbower/bruphin-epsilon,nbeerbower,Fine-tuned,7.0,True
nbeerbower/bruphin-iota,nbeerbower,Merged,7.0,True
nbeerbower/bruphin-kappa,nbeerbower,Merged,7.0,True
