repo,family
open-llm-leaderboard-old/details_llmixer__BigWeave-v12-90b,llmixer
open-llm-leaderboard-old/details_llmixer__BigWeave-v16-103b,llmixer
open-llm-leaderboard-old/details_llmixer__BigWeave-v15-103b,llmixer
open-llm-leaderboard-old/details_llm-agents__tora-code-7b-v1.0,llm-agents
open-llm-leaderboard-old/details_llmixer__BigWeave-v6-90b,llmixer
open-llm-leaderboard-old/details_lmsys__vicuna-13b-v1.1,lmsys
open-llm-leaderboard-old/details_llmixer__BigWeave-v20-110b,llmixer
open-llm-leaderboard-old/details_lmsys__vicuna-13b-delta-v1.1,lmsys
open-llm-leaderboard-old/details_lloorree__kssht-castor-70b,lloorree
open-llm-leaderboard-old/details_lodrick-the-lafted__Fuselage-8B,lodrick-the-lafted
open-llm-leaderboard-old/details_lloorree__kssht-dahj-70b,lloorree
open-llm-leaderboard-old/details_lmsys__vicuna-33b-v1.3,lmsys
open-llm-leaderboard-old/details_lmsys__vicuna-13b-v1.5,lmsys
open-llm-leaderboard-old/details_lmsys__vicuna-13b-v1.5-16k,lmsys
open-llm-leaderboard-old/details_lmsys__vicuna-7b-delta-v1.1,lmsys
open-llm-leaderboard-old/details_lmsys__vicuna-7b-v1.3,lmsys
open-llm-leaderboard-old/details_lloorree__kssht-euripedes-70b,lloorree
open-llm-leaderboard-old/details_lmsys__vicuna-7b-v1.5,lmsys
open-llm-leaderboard-old/details_localfultonextractor__Erosumika-7B-v2,localfultonextractor
open-llm-leaderboard-old/details_lodrick-the-lafted__Grafted-Hermetic-Platypus-A-2x7B,lodrick-the-lafted
open-llm-leaderboard-old/details_localfultonextractor__Erosumika-7B-v3-0.2,localfultonextractor
open-llm-leaderboard-old/details_localfultonextractor__Erosumika-7B-v3,localfultonextractor
open-llm-leaderboard-old/details_lodrick-the-lafted__Kudzu-8B,lodrick-the-lafted
open-llm-leaderboard-old/details_lodrick-the-lafted__Olethros-8B,lodrick-the-lafted
open-llm-leaderboard-old/details_lodrick-the-lafted__Grafted-Hermetic-Platypus-B-2x7B,lodrick-the-lafted
open-llm-leaderboard-old/details_lodrick-the-lafted__Grafted-Hermetic-Platypus-D-2x7B,lodrick-the-lafted
open-llm-leaderboard-old/details_lodrick-the-lafted__Grafted-Llama2-2x70B,lodrick-the-lafted
open-llm-leaderboard-old/details_localfultonextractor__Erosumika-7B,localfultonextractor
open-llm-leaderboard-old/details_lodrick-the-lafted__Grafted-Hermetic-Platypus-C-2x7B,lodrick-the-lafted
open-llm-leaderboard-old/details_lodrick-the-lafted__Hermes-Instruct-7B-217K,lodrick-the-lafted
open-llm-leaderboard-old/details_lole25__zephyr-7b-gpo-v6-i1,lole25
open-llm-leaderboard-old/details_lodrick-the-lafted__Hermes-Instruct-7B-100K,lodrick-the-lafted
open-llm-leaderboard-old/details_lodrick-the-lafted__Hermes-Instruct-7B-v0.2,lodrick-the-lafted
open-llm-leaderboard-old/details_lodrick-the-lafted__Grafted-Wind-Elementals-2x70B,lodrick-the-lafted
open-llm-leaderboard-old/details_lmsys__vicuna-7b-v1.5-16k,lmsys
open-llm-leaderboard-old/details_lodrick-the-lafted__Kaiju-A-57B,lodrick-the-lafted
open-llm-leaderboard-old/details_lole25__phi-2-sft-lora-ultrachat,lole25
open-llm-leaderboard-old/details_logicker__SkkuDS-DPO-72B-v1,logicker
open-llm-leaderboard-old/details_lole25__phi-2-sft-ultrachat-full,lole25
open-llm-leaderboard-old/details_logicker__SkkuDS-DPO-72B-v3,logicker
open-llm-leaderboard-old/details_logicker__SkkuDataScienceGlobal-10.7b,logicker
open-llm-leaderboard-old/details_lodrick-the-lafted__Winged-Lagomorph-2x13B,lodrick-the-lafted
open-llm-leaderboard-old/details_lorinma__yi6B_Vicuna,lorinma
open-llm-leaderboard-old/details_louisbrulenaudet__Maxine-34B-stock,louisbrulenaudet
open-llm-leaderboard-old/details_louisbrulenaudet__Maxine-7B-0401-ties,louisbrulenaudet
open-llm-leaderboard-old/details_louisbrulenaudet__Pearl-3x7B,louisbrulenaudet
open-llm-leaderboard-old/details_louisbrulenaudet__Maxine-7B-0401-stock,louisbrulenaudet
open-llm-leaderboard-old/details_louisbrulenaudet__Pearl-34B-dare,louisbrulenaudet
open-llm-leaderboard-old/details_lodrick-the-lafted__Platyboros-Instruct-7B,lodrick-the-lafted
open-llm-leaderboard-old/details_louisbrulenaudet__Pearl-34B-ties,louisbrulenaudet
open-llm-leaderboard-old/details_louisbrulenaudet__Pearl-7B-0210-dare,louisbrulenaudet
open-llm-leaderboard-old/details_luffycodes__higgs-llama-vicuna-ep25-70b,luffycodes
open-llm-leaderboard-old/details_lu-vae__llama2-13B-sharegpt4-orca-openplatypus-8w,lu-vae
open-llm-leaderboard-old/details_louisbrulenaudet__Pearl-7B-0211-ties,louisbrulenaudet
open-llm-leaderboard-old/details_lqtrung1998__Codellama-7b-hf-ReFT-GSM8k,lqtrung1998
open-llm-leaderboard-old/details_louisbrulenaudet__Pearl-7B-slerp,louisbrulenaudet
open-llm-leaderboard-old/details_louisgrc__Montebello_7B_SLERP,louisgrc
open-llm-leaderboard-old/details_luffycodes__vicuna-class-shishya-7b-ep3,luffycodes
open-llm-leaderboard-old/details_luffycodes__vicuna-class-shishya-13b-ep3,luffycodes
open-llm-leaderboard-old/details_luffycodes__vicuna-class-shishya-ac-hal-13b-ep3,luffycodes
open-llm-leaderboard-old/details_luffycodes__vicuna-class-shishya-ac-hal-7b-ep3,luffycodes
open-llm-leaderboard-old/details_luffycodes__vicuna-class-shishya-all-hal-13b-ep3,luffycodes
open-llm-leaderboard-old/details_luffycodes__vicuna-class-tutor-13b-ep3,luffycodes
open-llm-leaderboard-old/details_lqtrung1998__Codellama-7b-hf-ReFT-Rerank-GSM8k,lqtrung1998
open-llm-leaderboard-old/details_luffycodes__vicuna-class-tutor-7b-ep3,luffycodes
open-llm-leaderboard-old/details_luffycodes__vicuna-class-shishya-all-hal-7b-ep3,luffycodes
open-llm-leaderboard-old/details_lunaticzzz__mc_model_v1,lunaticzzz
open-llm-leaderboard-old/details_luffycodes__vicuna-mmlu-val-mcq-7b-ep2,luffycodes
open-llm-leaderboard-old/details_louisbrulenaudet__Pearl-7B-0210-ties,louisbrulenaudet
open-llm-leaderboard-old/details_lu-vae__llama2-13b-sharegpt4-test,lu-vae
open-llm-leaderboard-old/details_luffycodes__vicuna-mmlu-val-only-correct-mcq-7b-ep2,luffycodes
open-llm-leaderboard-old/details_lqtrung1998__galactica-6.7b-ReFT-GSM8k,lqtrung1998
open-llm-leaderboard-old/details_luffycodes__vicuna-shishya-7b-ep3-v1,luffycodes
open-llm-leaderboard-old/details_luqmanxyz__FrankenVillain-7B-v1,luqmanxyz
open-llm-leaderboard-old/details_luqmanxyz__LelaStarling-7B,luqmanxyz
open-llm-leaderboard-old/details_luqmanxyz__Maya_Hermes-2.5-Mistral-7B,luqmanxyz
open-llm-leaderboard-old/details_lvkaokao__llama2-7b-hf-chat-lora-v3,lvkaokao
open-llm-leaderboard-old/details_lqtrung1998__galactica-6.7b-ReFT-Rerank-GSM8k,lqtrung1998
open-llm-leaderboard-old/details_lxe__Cerebras-GPT-2.7B-Alpaca-SP,lxe
open-llm-leaderboard-old/details_lvkaokao__llama2-7b-hf-instruction-lora,lvkaokao
open-llm-leaderboard-old/details_lvkaokao__mistral-7b-finetuned-orca-dpo-v2,lvkaokao
open-llm-leaderboard-old/details_lyogavin__Anima-7B-100K,lyogavin
open-llm-leaderboard-old/details_macadeliccc__Opus-Samantha-Llama-3-8B,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__Laser-WestLake-2x7b,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__MBX-7B-v3-DPO,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__Mistral-7B-v0.2-OpenHermes,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__Monarch-7B-SFT,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__MonarchLake-7B,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__Orca-SOLAR-4x10.7b,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__SOLAR-10.7b-Instruct-dpo,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__SOLAR-math-2x10.7b,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__SOLAR-math-2x10.7b-v0.2,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__SmaugDolphin-60B,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__SOLAR-10.7b-Instruct-truthy-dpo,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__WestLake-7B-v2-laser-truthy-dpo,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__laser-dolphin-mixtral-2x7b-dpo,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__gemma-orchid-7b-dpo,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__laser-dolphin-mixtral-4x7b-dpo,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__laser-polyglot-4x7b,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__piccolo-math-2x7b,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__OmniCorso-7B,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__piccolo-8x7b,macadeliccc
open-llm-leaderboard-old/details_macadeliccc__polyglot-math-4x7b,macadeliccc
open-llm-leaderboard-old/details_mahiatlinux__MasherAI-v6-7B,mahiatlinux
open-llm-leaderboard-old/details_mahiatlinux__MasherAI-v6.1-7B-checkpoint3-code4,mahiatlinux
open-llm-leaderboard-old/details_mahiatlinux__MasherAI-7B-v6.1,mahiatlinux
open-llm-leaderboard-old/details_mahiatlinux__MasherAI-v6.1-7B-checkpoint6,mahiatlinux
open-llm-leaderboard-old/details_mahiatlinux__MasherAI-v6.1-7B-checkpoint6-pro,mahiatlinux
open-llm-leaderboard-old/details_louisgrc__Marengoli_7B_SLERP,louisgrc
open-llm-leaderboard-old/details_maldv__SFR-Iterative-DPO-LLaMA-3-8B-R,maldv
open-llm-leaderboard-old/details_maldv__badger-zeta-l3-4x8b,maldv
open-llm-leaderboard-old/details_maldv__badger-l3-instruct-32k,maldv
open-llm-leaderboard-old/details_mahiatlinux__ShadowM7EXP-7B,mahiatlinux
open-llm-leaderboard-old/details_mahiatlinux__ShadowDolph-7B-v1,mahiatlinux
open-llm-leaderboard-old/details_mahiatlinux__MasherAI-7B-v3,mahiatlinux
open-llm-leaderboard-old/details_maldv__SHRDFU-7b-beta,maldv
open-llm-leaderboard-old/details_maldv__SHRDFU-7b-delta,maldv
open-llm-leaderboard-old/details_mahiatlinux__MasherAI-v6.1-7B-eval-test,mahiatlinux
open-llm-leaderboard-old/details_maldv__SHRDFU-7b-overbaked-lora,maldv
open-llm-leaderboard-old/details_maldv__l3-badger-mushroom-4x8b,maldv
open-llm-leaderboard-old/details_mahiatlinux__MasherAI-v6.1-7B-checkpoint3,mahiatlinux
open-llm-leaderboard-old/details_maldv__dragonwar-7b-alpha,maldv
open-llm-leaderboard-old/details_maldv__electric-sheep-7b-alpha,maldv
open-llm-leaderboard-old/details_maldv__dragonwar-7b-s1,maldv
open-llm-leaderboard-old/details_maldv__electric-mist-7b,maldv
open-llm-leaderboard-old/details_luffycodes__llama-class-shishya-7b-ep3,luffycodes
open-llm-leaderboard-old/details_maldv__hyperdrive-7b-alpha,maldv
open-llm-leaderboard-old/details_malhajar__Mistral-7B-v0.2-meditron-turkish,malhajar
open-llm-leaderboard-old/details_maldv__winter-garden-7b-beta,maldv
open-llm-leaderboard-old/details_maldv__winter-garden-7b-delta,maldv
open-llm-leaderboard-old/details_luffycodes__llama-shishya-7b-ep3-v2,luffycodes
open-llm-leaderboard-old/details_malhajar__Platypus2-70B-instruct-4bit-gptq,malhajar
open-llm-leaderboard-old/details_malhajar__meditron-7b-chat,malhajar
open-llm-leaderboard-old/details_maldv__spring-chicken-8x8b,maldv
open-llm-leaderboard-old/details_manishiitg__open-aditi-hi-v1,manishiitg
open-llm-leaderboard-old/details_manishiitg__open-aditi-hi-v2,manishiitg
open-llm-leaderboard-old/details_manishiitg__open-aditi-hi-v4,manishiitg
open-llm-leaderboard-old/details_marcchew__LaMini-40k-Platypus2-7B,marcchew
open-llm-leaderboard-old/details_marcchew__test1,marcchew
open-llm-leaderboard-old/details_marcchew__Marcoroni-7B-LaMini-80K,marcchew
open-llm-leaderboard-old/details_marcchew__Marcoroni-7B-LaMini-40K,marcchew
open-llm-leaderboard-old/details_maldv__eleusis-7b-alpha,maldv
open-llm-leaderboard-old/details_martyn__llama-megamerge-dare-13b,martyn
open-llm-leaderboard-old/details_marcchew__Platypus-2-7B-LaMini-14K,marcchew
open-llm-leaderboard-old/details_luffycodes__llama-shishya-7b-ep3-v1,luffycodes
open-llm-leaderboard-old/details_luffycodes__mcq-hal-vicuna-13b-v1.5,luffycodes
open-llm-leaderboard-old/details_luffycodes__mcq-vicuna-13b-v1.5,luffycodes
open-llm-leaderboard-old/details_luffycodes__nash-vicuna-13b-v1dot5-ep2-w-rag-w-simple,luffycodes
open-llm-leaderboard-old/details_matchaaaaa__chaifighter-20B,matchaaaaa
open-llm-leaderboard-old/details_matsuo-lab__weblab-10b,matsuo-lab
open-llm-leaderboard-old/details_matsuo-lab__weblab-10b-instruction-sft,matsuo-lab
open-llm-leaderboard-old/details_martyn__llama2-megamerge-dare-13b-v2,martyn
open-llm-leaderboard-old/details_maldv__winter-garden-7b-alpha,maldv
open-llm-leaderboard-old/details_marcel__phi-2-openhermes-30k,marcel
open-llm-leaderboard-old/details_max-2022__test_mistral2,max-2022
open-llm-leaderboard-old/details_martyn__mistral-megamerge-dare-7b,martyn
open-llm-leaderboard-old/details_martyn__solar-megamerge-dare-10.7b-v1,martyn
open-llm-leaderboard-old/details_mayacinka__Buttercup-7b-dpo-ties,mayacinka
open-llm-leaderboard-old/details_maximuslee07__llama-2-13b-rockwellautomation,maximuslee07
open-llm-leaderboard-old/details_mavihsrr__GetCode-slerp,mavihsrr
open-llm-leaderboard-old/details_mayacinka__CalmeRity-stock,mayacinka
open-llm-leaderboard-old/details_mayacinka__Buttercup-7b-dpo-slerp,mayacinka
open-llm-leaderboard-old/details_mathurinache__Odysseas-11B,mathurinache
open-llm-leaderboard-old/details_maximuslee07__llama-2-7b-rockwell-final,maximuslee07
open-llm-leaderboard-old/details_martyn__mixtral-megamerge-dare-8x7b-v2,martyn
open-llm-leaderboard-old/details_mayacinka__NeuralZephyr-Beagle-7B,mayacinka
open-llm-leaderboard-old/details_mayacinka__Open-StaMis-stock,mayacinka
open-llm-leaderboard-old/details_mayacinka__West-Ramen-7Bx4,mayacinka
open-llm-leaderboard-old/details_mayacinka__Open-StaMis-v02-stock,mayacinka
open-llm-leaderboard-old/details_mayacinka__yam-jom-7B-slerp,mayacinka
open-llm-leaderboard-old/details_mayacinka__yam-jom-7B,mayacinka
open-llm-leaderboard-old/details_mayacinka__frankencup-dpo,mayacinka
open-llm-leaderboard-old/details_mayacinka__chatty-djinn-14B,mayacinka
open-llm-leaderboard-old/details_mayacinka__yam-jom-7B-dare,mayacinka
open-llm-leaderboard-old/details_mayacinka__yam-sam-7B,mayacinka
open-llm-leaderboard-old/details_maywell__Synatra-V0.1-7B-Instruct,maywell
open-llm-leaderboard-old/details_mayacinka__yam-jom-7B-ties,mayacinka
open-llm-leaderboard-old/details_maywell__PiVoT-MoE,maywell
open-llm-leaderboard-old/details_maywell__PiVoT-SOLAR-10.7B-RP,maywell
open-llm-leaderboard-old/details_maywell__PiVoT-10.7B-Mistral-v0.2,maywell
open-llm-leaderboard-old/details_maywell__PiVoT-SUS-RP,maywell
open-llm-leaderboard-old/details_maywell__Synatra-10.7B-v0.4,maywell
open-llm-leaderboard-old/details_maywell__Synatra-11B-Testbench,maywell
open-llm-leaderboard-old/details_maywell__Synatra-7B-v0.3-RP,maywell
open-llm-leaderboard-old/details_maywell__TinyWand-SFT,maywell
open-llm-leaderboard-old/details_maywell__Synatra-7B-v0.3-dpo,maywell
open-llm-leaderboard-old/details_maywell__Synatra-RP-Orca-2-7b-v0.1,maywell
open-llm-leaderboard-old/details_medalpaca__medalpaca-7b,medalpaca
open-llm-leaderboard-old/details_mediocredev__open-llama-3b-v2-instruct,mediocredev
open-llm-leaderboard-old/details_maywell__TinyLlama-MoE-Chat,maywell
open-llm-leaderboard-old/details_maywell__kiqu-70b,maywell
open-llm-leaderboard-old/details_meraGPT__mera-mix-4x7B,meraGPT
open-llm-leaderboard-old/details_maywell__koOpenChat-sft,maywell
open-llm-leaderboard-old/details_mergedlm__zephyrnotus-11b-alpha,mergedlm
open-llm-leaderboard-old/details_maywell__TinyWand-DPO,maywell
open-llm-leaderboard-old/details_mediocredev__open-llama-3b-v2-chat,mediocredev
open-llm-leaderboard-old/details_mervinpraison__tamil-large-language-model-7b-v1.0,mervinpraison
open-llm-leaderboard-old/details_maywell__TinyLlama-MoE-Chat-0.1,maywell
open-llm-leaderboard-old/details_maywell__Synatra-V0.1-7B,maywell
open-llm-leaderboard-old/details_meta-llama__Meta-Llama-3-70B,meta-llama
open-llm-leaderboard-old/details_microsoft__DialoGPT-large,microsoft
open-llm-leaderboard-old/details_meta-llama__Meta-Llama-3-70B-Instruct,meta-llama
open-llm-leaderboard-old/details_microsoft__Phi-3-medium-128k-instruct,microsoft
open-llm-leaderboard-old/details_microsoft__DialoGPT-medium,microsoft
open-llm-leaderboard-old/details_microsoft__Phi-3-mini-128k-instruct,microsoft
open-llm-leaderboard-old/details_microsoft__Phi-3-medium-4k-instruct,microsoft
open-llm-leaderboard-old/details_microsoft__DialoGPT-small,microsoft
open-llm-leaderboard-old/details_microsoft__Phi-3-mini-4k-instruct,microsoft
open-llm-leaderboard-old/details_microsoft__phi-1_5,microsoft
open-llm-leaderboard-old/details_meta-math__MetaMath-13B-V1.0,meta-math
open-llm-leaderboard-old/details_meta-math__MetaMath-Llemma-7B,meta-math
open-llm-leaderboard-old/details_migtissera__Llama-3-8B-Synthia-v3.5,migtissera
open-llm-leaderboard-old/details_meta-math__MetaMath-70B-V1.0,meta-math
open-llm-leaderboard-old/details_meta-llama__Llama-2-13b-hf,meta-llama
open-llm-leaderboard-old/details_migtissera__Synthia-13B-v1.2,migtissera
open-llm-leaderboard-old/details_meta-llama__Meta-Llama-3-8B-Instruct,meta-llama
open-llm-leaderboard-old/details_meta-math__MetaMath-Mistral-7B,meta-math
open-llm-leaderboard-old/details_microsoft__Orca-2-7b,microsoft
open-llm-leaderboard-old/details_meta-llama__Llama-2-70b-hf,meta-llama
open-llm-leaderboard-old/details_microsoft__Orca-2-13b,microsoft
open-llm-leaderboard-old/details_meta-llama__Meta-Llama-3-8B,meta-llama
open-llm-leaderboard-old/details_microsoft__rho-math-1b-v0.1,microsoft
open-llm-leaderboard-old/details_migtissera__SynthIA-70B-v1.5,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-70B-v1.2b,migtissera
open-llm-leaderboard-old/details_microsoft__WizardLM-2-7B,microsoft
open-llm-leaderboard-old/details_migtissera__Tess-2.0-Llama-3-70B,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-70B,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-2.0-Llama-3-70B-v0.2,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-70B-v1.1,migtissera
open-llm-leaderboard-old/details_migtissera__SynthIA-7B-v1.5,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-2.0-Llama-3-8B,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-70B-v1.2,migtissera
open-llm-leaderboard-old/details_migtissera__SynthIA-7B-v1.3,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-13B,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-2.0-Yi-34B-200K,migtissera
open-llm-leaderboard-old/details_microsoft__phi-2,microsoft
open-llm-leaderboard-old/details_migtissera__Synthia-7B,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-34B-v1.2,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-7B-v1.2,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-7B-v3.0,migtissera
open-llm-leaderboard-old/details_migtissera__Synthia-v3.0-11B,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-10.7B-v1.5b,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-2.0-Mixtral-v0.2,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-72B-v1.5b,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-34B-v1.4,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-M-Creative-v1.0,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-70B-v1.6,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-7B-v2.0,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-7B-v1.4,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-34B-v1.5b,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-M-v1.3,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-XS-v1.0,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-XS-v1-3-yarn-128K,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-XS-v1.1,migtissera
open-llm-leaderboard-old/details_migtissera__Tess-10.7B-v1.5,migtissera
open-llm-leaderboard-old/details_mindy-labs__mindy-7b-v2,mindy-labs
open-llm-leaderboard-old/details_minghaowu__phi-2-OpenHermes-2.5,minghaowu
open-llm-leaderboard-old/details_mindy-labs__mindy-7b,mindy-labs
open-llm-leaderboard-old/details_minlik__chinese-alpaca-33b-merged,minlik
open-llm-leaderboard-old/details_mlabonne__ChimeraLlama-3-8B-v2,mlabonne
open-llm-leaderboard-old/details_mistral-community__Mixtral-8x22B-v0.1,mistral-community
open-llm-leaderboard-old/details_mlabonne__ChimeraLlama-3-8B-v3,mlabonne
open-llm-leaderboard-old/details_mistralai__Mistral-7B-v0.1,mistralai
