model_id,org_id,n_valid_F,n_valid_C,n_valid_target,eligible,reasons
saishf/Fett-uccine-11B-Experiment,saishf,586,584,9586,True,
saishf/Fimbulvetr-Kuro-Lotus-10.7B,saishf,586,584,9586,True,
saishf/Kuno-Lake-7B,saishf,586,584,9586,True,
saishf/Kuro-Lotus-10.7B,saishf,586,584,9586,True,
saishf/Llama4Some-SOVL-4x8B-L3-V1,saishf,586,584,9586,True,
saishf/Merge-Mayhem-L3-V2,saishf,586,584,9586,True,
saishf/Merge-Mayhem-L3-V2.1,saishf,586,584,9586,True,
saishf/Multi-Verse-RP-7B,saishf,586,584,9586,True,
saishf/Neural-SOVLish-Devil-8B-L3,saishf,586,584,9586,True,
saishf/Ortho-SOVL-8B-L3,saishf,586,584,9586,True,
saishf/SOVL-Mega-Mash-L3-8B,saishf,586,584,9586,True,
saishf/SOVL-Mega-Mash-V2-L3-8B,saishf,586,584,9586,True,
saishf/SOVLish-Devil-8B-L3,saishf,586,584,9586,True,
saishf/SOVLish-Maid-L3-8B,saishf,586,584,9586,True,
saishf/Top-Western-Maid-7B,saishf,586,584,9586,True,
saishf/West-Hermes-7B,saishf,586,584,9586,True,
saishf/West-Maid-7B,saishf,586,584,9586,True,
saltlux/luxia-21.4b-alignment-v0.1,saltlux,586,584,9586,True,
saltlux/luxia-21.4b-alignment-v0.2,saltlux,586,584,9586,True,
saltlux/luxia-21.4b-alignment-v0.3,saltlux,586,584,9586,True,
saltlux/luxia-21.4b-alignment-v0.4,saltlux,586,584,9586,True,
saltlux/luxia-21.4b-alignment-v1.0,saltlux,586,584,9586,True,
saltlux/luxia-21.4b-alignment-v1.1,saltlux,586,584,9586,True,
saltlux/luxia-21.4b-alignment-v1.2,saltlux,586,584,9586,True,
sambanovasystems/SambaLingo-Thai-Chat,sambanovasystems,586,584,9586,True,
samir-fama/FernandoGPT-v1,samir-fama,586,584,9586,True,
samir-fama/SamirGPT-v1,samir-fama,586,584,9586,True,
sarahlintang/mistral-indo-7b,sarahlintang,586,584,9586,True,
sartifyllc/dociproLLM-7B,sartifyllc,586,584,9586,True,
sarvamai/OpenHathi-7B-Hi-v0.1-Base,sarvamai,586,584,9586,True,
saucam/Arithmo-Wizard-2-7B,saucam,586,584,9586,True,
saucam/Athena-8B,saucam,586,584,9586,True,
saucam/Proteus-8B,saucam,586,584,9586,True,
saucam/Skyro-4X8B,saucam,586,584,9586,True,
saucam/aqua-smaug-0.3-8B,saucam,586,584,9586,True,
saucam/aqua-smaug-hermes-8B,saucam,586,584,9586,True,
saucam/mistral-orpo-beta-NeuralBeagle14-7B-dare-ties,saucam,586,584,9586,True,
sauce1337/AppleSauce-L2-13b,sauce1337,586,584,9586,True,
sauce1337/BerrySauce-L2-13b,sauce1337,586,584,9586,True,
saurav1199/adisesha-phi1.5-7-3-10000,saurav1199,586,584,9586,True,
saurav1199/adisesha-phi1.5-7-3-15000,saurav1199,586,584,9586,True,
saurav1199/adisesha-phi1.5-7-3-20000,saurav1199,586,584,9586,True,
saurav1199/adisesha-phi1.5-7-3-25000,saurav1199,586,584,9586,True,
saurav1199/adisesha-phi1.5-7-3-5000,saurav1199,586,584,9586,True,
sbawa/elysa_model,sbawa,586,584,9586,True,
scaledown/ScaleDown-7B-slerp-v0.1,scaledown,586,584,9586,True,
scb10x/llama-3-typhoon-v1.5-8b,scb10x,586,584,9586,True,
scb10x/llama-3-typhoon-v1.5-8b-instruct,scb10x,586,584,9586,True,
scb10x/typhoon-7b,scb10x,586,584,9586,True,
scb10x/typhoon-7b-instruct-01-30-2024,scb10x,586,584,9586,True,
scb10x/typhoon-7b-instruct-02-19-2024,scb10x,586,584,9586,True,
sci-m-wang/deepseek-llm-7b-chat-sa-v0.1,sci-m-wang,586,584,9586,True,
sci-m-wang/gemma-7b-it-sa-v0.1,sci-m-wang,586,584,9586,True,
seb-c/Psydestroyer-20B,seb-c,586,584,9586,True,
selfrag/selfrag_llama2_7b,selfrag,586,584,9586,True,
senseable/33x-coder,senseable,586,584,9586,True,
senseable/Trillama-8B,senseable,586,584,9586,True,
senseable/WestLake-7B-v2,senseable,586,584,9586,True,
senseable/Westlake-7B,senseable,586,584,9586,True,
senseable/Wilbur-30B,senseable,586,584,9586,True,
senseable/garten2-7b,senseable,586,584,9586,True,
senseable/moe-x33,senseable,586,584,9586,True,
sequelbox/DaringFortitude,sequelbox,586,584,9586,True,
sequelbox/DiamondForce,sequelbox,586,584,9586,True,
sequelbox/Llama2-13B-DaringFortitude,sequelbox,586,584,9586,True,
sequelbox/SharpBalance,sequelbox,586,584,9586,True,
sequelbox/SpellBlade,sequelbox,586,584,9586,True,
sequelbox/StellarBright,sequelbox,586,584,9586,True,
sequelbox/SunsetBoulevard,sequelbox,586,584,9586,True,
sethuiyer/Aika-7B,sethuiyer,586,584,9586,True,
sethuiyer/CodeCalc-Mistral-7B,sethuiyer,586,584,9586,True,
sethuiyer/Diana-7B,sethuiyer,586,584,9586,True,
sethuiyer/Dr_Samantha-7b,sethuiyer,586,584,9586,True,
sethuiyer/Dr_Samantha_7b_mistral,sethuiyer,586,584,9586,True,
sethuiyer/Eida_10.7B,sethuiyer,586,584,9586,True,
sethuiyer/Herculoid-2.0,sethuiyer,586,584,9586,True,
sethuiyer/Medichat-Llama3-8B,sethuiyer,586,584,9586,True,
sethuiyer/MedleyMD,sethuiyer,586,584,9586,True,
sethuiyer/Nandine-7b,sethuiyer,586,584,9586,True,
sethuiyer/OpenDolphinHermes_Llama2_7B,sethuiyer,586,584,9586,True,
sethuiyer/SynthIQ-7b,sethuiyer,586,584,9586,True,
seungduk/KoSOLAR-10.7B-v0.1,seungduk,586,584,9586,True,
seyf1elislam/KuTrix-7b,seyf1elislam,586,584,9586,True,
seyf1elislam/WestKunai-Hermes-10.7b-test,seyf1elislam,586,584,9586,True,
seyf1elislam/WestKunai-Hermes-7b,seyf1elislam,586,584,9586,True,
seyf1elislam/WestKunai-X-7b,seyf1elislam,586,584,9586,True,
seyf1elislam/WestKunai-XD-7b,seyf1elislam,586,584,9586,True,
sfairXC/FsfairX-Zephyr-Chat-v0.1,sfairXC,586,584,9586,True,
shadowml/BeagSake-7B,shadowml,586,584,9586,True,
shadowml/Beyonder-4x7B-v2,shadowml,586,584,9586,True,
shadowml/DareBeagel-2x7B,shadowml,586,584,9586,True,
shadowml/DareBeagle-7B,shadowml,586,584,9586,True,
shadowml/Daredevil-7B,shadowml,586,584,9586,True,
shadowml/Marcoro14-7B-slerp,shadowml,586,584,9586,True,
shadowml/Marcoro14-7B-ties,shadowml,586,584,9586,True,
shadowml/Mixolar-4x7b,shadowml,586,584,9586,True,
shadowml/WestBeagle-7B,shadowml,586,584,9586,True,
shahzebnaveed/NeuralHermes-2.5-Mistral-7B,shahzebnaveed,586,584,9586,True,
shahzebnaveed/StarlingHermes-2.5-Mistral-7B-slerp,shahzebnaveed,586,584,9586,True,
shahzebnaveed/codeparrot-ds,shahzebnaveed,586,584,9586,True,
shanchen/llama3-8B-slerp-biomed-chat-chinese,shanchen,586,584,9586,True,
shanchen/llama3-8B-slerp-med-262k,shanchen,586,584,9586,True,
shanchen/llama3-8B-slerp-med-chinese,shanchen,586,584,9586,True,
shanchen/llama3-8B-slerp-med-chinese2,shanchen,586,584,9586,True,
shanchen/llama3-slerp-med,shanchen,586,584,9586,True,
shareAI/CodeLLaMA-chat-13b-Chinese,shareAI,586,584,9586,True,
shareAI/bimoGPT-llama2-13b,shareAI,586,584,9586,True,
shareAI/llama2-13b-Chinese-chat,shareAI,586,584,9586,True,
shenzhi-wang/Llama3-70B-Chinese-Chat,shenzhi-wang,586,584,9586,True,
shenzhi-wang/Llama3-8B-Chinese-Chat,shenzhi-wang,586,584,9586,True,
shenzhi-wang/Llama3-8B-Chinese-Chat-v2-nightly,shenzhi-wang,586,584,9586,True,
shenzhi-wang/Llama3-8B-Chinese-Chat-v2-nightly-v2,shenzhi-wang,586,584,9586,True,
shibing624/chinese-alpaca-plus-13b-hf,shibing624,586,586,9586,True,
shibing624/chinese-alpaca-plus-7b-hf,shibing624,586,586,9586,True,
shibing624/chinese-llama-plus-13b-hf,shibing624,586,586,9586,True,
shitshow123/TinyLlama-1.1B-ChatStrong-DPO-PPO,shitshow123,586,584,9586,True,
shitshow123/mistral7b_sft_dpo,shitshow123,586,584,9586,True,
shitshow123/moe_scratch,shitshow123,0,0,0,False,source_F_lt100;source_C_lt100;target_valid_lt200
shitshow123/stablelm_sft_dpo,shitshow123,0,0,0,False,source_F_lt100;source_C_lt100;target_valid_lt200
shitshow123/tinylamma-20000,shitshow123,586,584,9586,True,
shuvom/yuj-v1,shuvom,586,584,9586,True,
shyamieee/B3E3-SLM-7b-v1.0,shyamieee,586,584,9586,True,
shyamieee/B3E3-SLM-7b-v2.0,shyamieee,586,584,9586,True,
shyamieee/B3E3-SLM-7b-v3.0,shyamieee,586,584,9586,True,
shyamieee/J4RVIZ-v5.0,shyamieee,586,584,9586,True,
shyamieee/J4RVIZ-v6.0,shyamieee,586,584,9586,True,
shyamieee/JARVIS-v1.0,shyamieee,586,584,9586,True,
shyamieee/JARVIS-v2.0,shyamieee,586,584,9586,True,
shyamieee/JARVIS-v3.0,shyamieee,586,584,9586,True,
shyamieee/Maverick-v1.0,shyamieee,586,584,9586,True,
shyamieee/Maverick-v2.0,shyamieee,586,584,9586,True,
shyamieee/Maverick-v3.0,shyamieee,586,584,9586,True,
shyamieee/Padma-SLM-7b-v1.0,shyamieee,586,584,9586,True,
shyamieee/Padma-SLM-7b-v3.0,shyamieee,586,584,9586,True,
sia-ai/llama-2-7b-1-percent-open-orca-1000-steps-v0,sia-ai,586,584,9586,True,
silvainrichou/gemma-3b-002,silvainrichou,586,584,9586,True,
silvercoder45/Mistral-7b-instruct-v0.2-summ-dpo-e1,silvercoder45,586,584,9586,True,
silvercoder45/Mistral-7b-instruct-v0.2-summ-dpo-e2,silvercoder45,586,584,9586,True,
silvercoder45/Mistral-7b-instruct-v0.2-summ-dpo-e3,silvercoder45,586,584,9586,True,
silvercoder45/Mistral-7b-instruct-v0.2-summ-sft-bf16-e3,silvercoder45,586,584,9586,True,
silvercoder45/Mistral-7b-instruct-v0.2-summ-sft-dpo-e1,silvercoder45,586,584,9586,True,
silvercoder45/Mistral-7b-instruct-v0.2-summ-sft-dpo-e3,silvercoder45,586,584,9586,True,
silvercoder67/Mistral-7b-instruct-v0.2-summ-sft-dpo-e1,silvercoder67,586,584,9586,True,
silvercoder67/Mistral-7b-instruct-v0.2-summ-sft-dpo-e2,silvercoder67,586,584,9586,True,
silvercoder67/Mistral-7b-instruct-v0.2-summ-sft-dpo-e3,silvercoder67,586,584,9586,True,
silvercoder67/Mistral-7b-instruct-v0.2-summ-sft-e2m,silvercoder67,586,584,9586,True,
simonveitner/Math-OpenHermes-2.5-Mistral-7B,simonveitner,586,584,9586,True,
simonveitner/MathHermes-2.5-Mistral-7B,simonveitner,586,584,9586,True,
skfrost19/BioMistralMerged,skfrost19,586,584,9586,True,
smelborp/MixtralOrochi8x7B,smelborp,586,584,9586,True,
smelborp/MixtralOrochi8x7B-Alt,smelborp,586,584,9586,True,
snorkelai/Snorkel-Mistral-PairRM-DPO,snorkelai,586,584,9586,True,
soketlabs/pragna-1b,soketlabs,586,584,9586,True,
soniox/Soniox-7B-v1.0,soniox,586,584,9586,True,
sonthenguyen/NeuralHermes-2.5-Mistral-7B,sonthenguyen,586,584,9586,True,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO,sonthenguyen,586,584,9586,True,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO-corrupted,sonthenguyen,586,584,9586,True,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO-original-v2,sonthenguyen,586,584,9586,True,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO-recovered,sonthenguyen,586,584,9586,True,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO-reversed_corrupted,sonthenguyen,586,584,9586,True,
sophosympatheia/Aurora-Nights-70B-v1.0,sophosympatheia,586,584,9586,True,
sophosympatheia/Midnight-Rose-70B-v2.0.3,sophosympatheia,586,584,9586,True,
souvik0306/falcon_7b_3epoch_norobots,souvik0306,586,584,9586,True,
souvik0306/mistral_7b_2epoch_norobots,souvik0306,586,584,9586,True,
sovitrath/phi-openllm-lb-test,sovitrath,586,584,9586,True,
speakleash/Bielik-7B-Instruct-v0.1,speakleash,586,584,9586,True,
speakleash/Bielik-7B-v0.1,speakleash,586,584,9586,True,
speechlessai/speechless-codellama-34b-v1.0,speechlessai,586,584,9586,True,
speechlessai/speechless-codellama-airoboros-orca-platypus-13b,speechlessai,586,584,9586,True,
speechlessai/speechless-codellama-dolphin-orca-platypus-13b,speechlessai,586,584,9586,True,
speechlessai/speechless-llama2-dolphin-orca-platypus-13b,speechlessai,586,584,9586,True,
speechlessai/speechless-mistral-7b-dare-0.85,speechlessai,586,584,9586,True,
splm/openchat-spin-slimorca-iter0,splm,586,584,9586,True,
splm/openchat-spin-slimorca-iter1,splm,586,584,9586,True,
splm/openchat-spin-slimorca-iter2,splm,586,584,9586,True,
splm/openchat-spin-slimorca-iter3,splm,586,584,9586,True,
splm/zephyr-7b-sft-full-spin-peft-iter0,splm,586,584,9586,True,
splm/zephyr-7b-sft-full-spin-peft-iter1,splm,586,584,9586,True,
splm/zephyr-7b-sft-full-spin-peft-iter2,splm,586,584,9586,True,
spmurrayzzz/Mistral-Syndicate-7B,spmurrayzzz,586,584,9586,True,
sr5434/CodegebraGPT-10b,sr5434,586,584,9586,True,
sreeramajay/TinyLlama-1.1B-orca-v1.0,sreeramajay,586,584,9586,True,
ssmits/Falcon2-5.5B-multilingual,ssmits,586,584,9586,True,
stabilityai/StableBeluga-13B,stabilityai,586,584,9586,True,
stabilityai/StableBeluga-7B,stabilityai,586,584,9586,True,
stabilityai/japanese-stablelm-base-gamma-7b,stabilityai,586,584,9586,True,
stabilityai/japanese-stablelm-instruct-gamma-7b,stabilityai,586,584,9586,True,
stabilityai/stablelm-2-12b,stabilityai,586,584,9586,True,
stabilityai/stablelm-2-12b-chat,stabilityai,586,584,9586,True,
stabilityai/stablelm-2-1_6b,stabilityai,586,584,9586,True,
stabilityai/stablelm-2-1_6b-chat,stabilityai,586,584,9586,True,
stabilityai/stablelm-2-zephyr-1_6b,stabilityai,586,584,9586,True,
stabilityai/stablelm-3b-4e1t,stabilityai,586,584,9586,True,
stabilityai/stablelm-base-alpha-3b,stabilityai,586,586,9586,True,
stabilityai/stablelm-base-alpha-7b,stabilityai,586,586,9586,True,
stabilityai/stablelm-base-alpha-7b-v2,stabilityai,586,584,9586,True,
stabilityai/stablelm-tuned-alpha-3b,stabilityai,586,586,9586,True,
stabilityai/stablelm-tuned-alpha-7b,stabilityai,586,586,9586,True,
stabilityai/stablelm-zephyr-3b,stabilityai,586,584,9586,True,
stanford-oval/Llama-2-7b-WikiChat-fused,stanford-oval,586,584,9586,True,
starmpcc/Asclepius-Llama2-13B,starmpcc,586,584,9586,True,
starmpcc/Asclepius-Llama2-7B,starmpcc,586,584,9586,True,
statking/Meta-Llama-3-8B-Instruct-ORPO-QLoRA,statking,586,584,9586,True,
statking/zephyr-7b-sft-full-orpo,statking,586,584,9586,True,
steve-cse/MelloGPT,steve-cse,586,584,9586,True,
sumandas/llama3-openhermes-2.5,sumandas,586,584,9586,True,
sumo43/SOLAR-10.7B-Instruct-DPO-v1.0,sumo43,586,584,9586,True,
sumo43/Yi-32b-x2-v2.0,sumo43,586,584,9586,True,
sumo43/Yi-34b-x2,sumo43,586,584,9586,True,
superlazycoder/NeuralPipe-7B-slerp,superlazycoder,586,584,9586,True,
sutie/mixture-of-gemmas,sutie,586,584,9586,True,
sutie/mixture-of-gemmas-dare-linear,sutie,586,584,9586,True,
sutie/mixture-of-gemmas-dare-ties,sutie,586,584,9586,True,
sutie/mixture-of-gemmas-ties,sutie,586,584,9586,True,
swap-uniba/LLaMAntino-3-ANITA-8B-Inst-DPO-ITA,swap-uniba,586,584,9586,True,
synapsoft/Llama-2-7b-chat-hf-flan2022-1.2M,synapsoft,586,584,9586,True,
synapsoft/Llama-2-7b-hf-flan2022-1.2M,synapsoft,16,13,9584,False,source_F_lt100;source_C_lt100
tcapelle/gemma-7b-zephyr-dpo,tcapelle,586,584,9586,True,
tcapelle/gemma-7b-zephyr-sft,tcapelle,586,584,9586,True,
team-lucid/mptk-1b,team-lucid,586,584,9586,True,
teilomillet/MiniMerlin-3B,teilomillet,586,584,9586,True,
teilomillet/MiniMerlin-3b-v0.1,teilomillet,586,584,9586,True,
teknium/CollectiveCognition-v1-Mistral-7B,teknium,586,584,9586,True,
teknium/CollectiveCognition-v1.1-Mistral-7B,teknium,586,584,9586,True,
teknium/Mistral-Trismegistus-7B,teknium,586,584,9586,True,
teknium/OpenHermes-13B,teknium,586,584,9586,True,
teknium/OpenHermes-2-Mistral-7B,teknium,586,584,9586,True,
teknium/OpenHermes-2.5-Mistral-7B,teknium,586,584,9586,True,
teknium/OpenHermes-7B,teknium,586,584,9586,True,
tenyx/Llama3-TenyxChat-70B,tenyx,586,584,9586,True,
tenyx/TenyxChat-7B-v1,tenyx,586,584,9586,True,
tenyx/TenyxChat-8x7B-v1,tenyx,586,584,9586,True,
theBodhiTree/theBodhiTree-Zephyr-Gamma-7b,theBodhiTree,586,584,9586,True,
theNovaAI/Hypernova-experimental,theNovaAI,586,584,9586,True,
theNovaAI/Supernova-experimental,theNovaAI,586,584,9586,True,
theo77186/Llama-3-8B-Instruct-norefusal,theo77186,586,584,9586,True,
thepowefuldeez/mistral-openhermes-sft,thepowefuldeez,586,584,9586,True,
thomasgauthier/Unmixtraled-22B-v0.1-expert-2,thomasgauthier,586,584,9586,True,
tianyil1/denas-llama2,tianyil1,586,584,9586,True,
tiiuae/falcon-11B,tiiuae,586,584,9586,True,
tiiuae/falcon-180B-chat,tiiuae,586,584,9586,True,
tiiuae/falcon-40b,tiiuae,586,584,9586,True,
tiiuae/falcon-7b,tiiuae,586,586,9586,True,
tiiuae/falcon-7b-instruct,tiiuae,586,584,9586,True,
tiiuae/falcon-rw-1b,tiiuae,586,584,9586,True,
timdettmers/guanaco-33b-merged,timdettmers,586,586,9586,True,
timdettmers/guanaco-65b-merged,timdettmers,586,584,9586,True,
timpal0l/Mistral-7B-v0.1-flashback-v2,timpal0l,586,584,9586,True,
tlphams/zoyllm-7b-slimorca,tlphams,586,584,9586,True,
togethercomputer/GPT-JT-6B-v0,togethercomputer,586,586,9586,True,
togethercomputer/GPT-JT-6B-v1,togethercomputer,586,586,9586,True,
togethercomputer/GPT-NeoXT-Chat-Base-20B,togethercomputer,586,586,9586,True,
togethercomputer/LLaMA-2-7B-32K,togethercomputer,586,584,9586,True,
togethercomputer/Llama-2-7B-32K-Instruct,togethercomputer,586,584,9586,True,
togethercomputer/Pythia-Chat-Base-7B,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-7B-Base,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-7B-Chat,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-7B-Instruct,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-Base-3B-v1,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-Chat-3B-v1,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-Chat-7B-v0.1,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-Instruct-3B-v1,togethercomputer,586,586,9586,True,
togethercomputer/RedPajama-INCITE-Instruct-7B-v0.1,togethercomputer,586,586,9586,True,
tokyotech-llm/Swallow-70b-instruct-hf,tokyotech-llm,586,584,9586,True,
totally-not-an-llm/EverythingLM-13b-V2-16k,totally-not-an-llm,586,584,9586,True,
totally-not-an-llm/EverythingLM-13b-V3-16k,totally-not-an-llm,586,584,9586,True,
totally-not-an-llm/EverythingLM-13b-V3-peft,totally-not-an-llm,586,584,9586,True,
totally-not-an-llm/PuddleJumper-13b,totally-not-an-llm,586,584,9586,True,
totally-not-an-llm/PuddleJumper-13b-V2,totally-not-an-llm,586,584,9586,True,
touqir/Cyrax-7B,touqir,586,584,9586,True,
tourist800/Marcoro14-7B-slerp,tourist800,586,584,9586,True,
tourist800/Mistral-7B-Merge-14-v0.2,tourist800,586,584,9586,True,
tourist800/mistral_2X7b,tourist800,586,584,9586,True,
traversaal-ai/traversaal-2.5-Mistral-7B,traversaal-ai,586,584,9586,True,
tricktreat/Llama-2-7b-chat-hf-guanaco,tricktreat,586,584,9586,True,
tricktreat/Llama-2-7b-chat-hf-guanaco-freeze-embed-tokens-q-v-proj,tricktreat,586,584,9586,True,
tricktreat/Llama-2-7b-chat-hf-guanaco-freeze-embed-tokens-q-v-proj-lora,tricktreat,586,584,9586,True,
tricktreat/Llama-2-7b-chat-hf-guanaco-lora,tricktreat,586,584,9586,True,
tuantran1632001/Psyfighter2-Orca2-13B-ties,tuantran1632001,586,584,9586,True,
tuantran1632001/Psyfighter2-Orca2-ties,tuantran1632001,586,584,9586,True,
tushar310/Hippy-AAI-7B,tushar310,586,584,9586,True,
tushar310/MisGemma-7B,tushar310,586,584,9586,True,
twodgirl/Nimue-7B,twodgirl,586,584,9586,True,
tyson0420/mixtral_stack_llama,tyson0420,586,584,9586,True,
tyson0420/stack_codellama-7b-inst,tyson0420,586,584,9586,True,
tyson0420/stack_llama-clang,tyson0420,586,584,9586,True,
tyson0420/stack_llama_fil_ai,tyson0420,586,584,9586,True,
tyson0420/stack_llama_full,tyson0420,586,584,9586,True,
u-chom/ex-llm-e1,u-chom,586,584,9586,True,
u-chom/preded-title-amazongoogle-abtbuy,u-chom,586,584,9586,True,
u66u/NeuralJaskier-7b-dpo,u66u,586,584,9586,True,
udkai/Garrulus,udkai,586,584,9586,True,
udkai/Turdus,udkai,586,584,9586,True,
umd-zhou-lab/claude2-alpaca-13B,umd-zhou-lab,586,584,9586,True,
umd-zhou-lab/recycled-alpaca-7b-v2.0,umd-zhou-lab,586,584,9586,True,
umd-zhou-lab/recycled-wizardlm-7b-v2.0,umd-zhou-lab,586,584,9586,True,
unaidedelf87777/wizard-mistral-v0.1,unaidedelf87777,586,584,9586,True,
undi95/llama2-to-mistral-diff,undi95,586,584,9586,True,
uni-tianyan/Uni-TianYan,uni-tianyan,586,584,9586,True,
unit-mesh/autodev-deepseek-6.7b-finetunes-poc,unit-mesh,586,584,9586,True,
universitytehran/PersianMind-v1.0,universitytehran,586,584,9586,True,
unsloth/Phi-3-medium-4k-instruct,unsloth,586,584,9586,True,
unsloth/Phi-3-mini-4k-instruct,unsloth,586,584,9586,True,
unsloth/mistral-7b-v0.2,unsloth,586,584,9586,True,
unsloth/tinyllama-chat,unsloth,586,584,9586,True,
upaya07/Birbal-7B-V1,upaya07,586,584,9586,True,
uproai/RosMistral-2x7B,uproai,586,584,9586,True,
uproai/Rose-2x7B,uproai,586,584,9586,True,
upstage/Llama-2-70b-instruct,upstage,586,584,9586,True,
upstage/Llama-2-70b-instruct-v2,upstage,586,584,9586,True,
upstage/SOLAR-0-70b-16bit,upstage,586,584,9586,True,
upstage/SOLAR-10.7B-Instruct-v1.0,upstage,586,584,9586,True,
upstage/SOLAR-10.7B-v1.0,upstage,586,584,9586,True,
upstage/llama-30b-instruct,upstage,586,586,9586,True,
upstage/llama-30b-instruct-2048,upstage,586,586,9586,True,
upstage/llama-65b-instruct,upstage,586,584,9586,True,
uukuguy/CollectiveCognition-v1.1-Mistral-7B-dare-0.85,uukuguy,586,584,9586,True,
uukuguy/GDC-Tiny-L1-1.8B,uukuguy,586,584,9586,True,
uukuguy/Mistral-7B-OpenOrca-lora,uukuguy,586,584,9586,True,
uukuguy/Mistral-7B-OpenOrca-lora-merged,uukuguy,586,584,9586,True,
uukuguy/Orca-2-13b-f16,uukuguy,586,584,9586,True,
uukuguy/Orca-2-7b-f16,uukuguy,586,584,9586,True,
uukuguy/SynthIA-7B-v1.3-dare-0.85,uukuguy,586,584,9586,True,
uukuguy/airoboros-m-7b-3.1.2-dare-0.85,uukuguy,586,584,9586,True,
uukuguy/neural-chat-7b-v3-1-dare-0.85,uukuguy,586,584,9586,True,
uukuguy/speechless-code-mistral-7b-v1.0,uukuguy,586,584,9586,True,
uukuguy/speechless-code-mistral-7b-v2.0,uukuguy,586,584,9586,True,
uukuguy/speechless-code-mistral-orca-7b-v1.0,uukuguy,586,584,9586,True,
uukuguy/speechless-codellama-34b-v1.9,uukuguy,586,584,9586,True,
uukuguy/speechless-codellama-34b-v2.0,uukuguy,586,584,9586,True,
uukuguy/speechless-codellama-dolphin-orca-platypus-13b,uukuguy,586,584,9586,True,
uukuguy/speechless-codellama-dolphin-orca-platypus-34b,uukuguy,586,584,9586,True,
uukuguy/speechless-codellama-orca-13b,uukuguy,586,584,9586,True,
uukuguy/speechless-codellama-orca-airoboros-13b-0.10e,uukuguy,586,584,9586,True,
uukuguy/speechless-codellama-orca-platypus-13b-0.10e,uukuguy,586,584,9586,True,
